task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,adb_pull_returncode,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct,runner_reported_returncode,device_connection_status,error
GSM8K,gsm8k_0282,GSM8K,282,Grade School Math,,128,128,119,247,0,0,0,119,127,1934,140,140,8559,8699,8699,850,14.8382,True,4,364,0,2.5087001964274642,0.2883894926344941,0.01975354485375956,21.82318300872251,4.266531311154599,4.263680142687277,0.03169080234833659,0.019959571938168847,46.165618395303326,46.08611177170036,46.173,33.625,1002.6796875,1002.6796875,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0282/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0282/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0282/runner.log,NA,2450,NA,2450,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0283,GSM8K,283,Grade School Math,,128,128,122,250,0,0,0,122,127,2953,153,153,8596,8749,8749,797.386,14.7743,True,4,387,0,2.467857239456222,0.2820730642880583,0.019431946767371828,21.591282988002487,4.265420979020979,4.254471739130435,0.026830769230769227,0.052879347826086956,46.07841538461538,45.95429456521739,46.07841538461538,33.3203125,1002.52734375,1002.52734375,26,26,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0283/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0283/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0283/runner.log,NA,195,NA,195,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0284,GSM8K,284,Grade School Math,,128,128,158,286,0,0,0,158,127,3375,263,263,8574,8837,8837,600.76,14.8122,True,4,524,0,3.2262708260469926,0.36508666131571715,0.025403707291708603,28.510555289777272,4.276122680412371,4.251902953586498,0.012877319587628866,0.06572151898734177,45.90237525773196,45.85048945147679,45.90237525773196,33.328125,1002.50390625,1002.50390625,26,26,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0284/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0284/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0284/runner.log,NA,68,NA,68,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0285,GSM8K,285,Grade School Math,,128,128,167,295,0,0,0,167,127,3282,263,263,8579,8842,8842,634.981,14.8036,True,4,440,0,2.9250995273786096,0.33081876581979297,0.023032279743138658,25.86373002108167,4.255918158567775,4.242193548387097,0.036630008525149194,0.10473313782991203,45.80071184995737,45.79,45.80071184995737,33.40625,1002.87890625,1002.87890625,27,27,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0285/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0285/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0285/runner.log,NA,360,NA,360,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0286,GSM8K,286,Grade School Math,,128,128,92,220,0,0,0,92,127,1916,139,139,8575,8714,8714,661.871,14.8105,True,4,403,0,3.2890791206572203,0.37744768426178793,0.02589826079257654,28.66103545740702,4.265033707865169,4.238181481481481,0.02241573033707865,0.059329629629629635,45.826352808988766,45.8941962962963,45.895,33.37890625,1002.44140625,1002.44140625,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0286/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0286/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0286/runner.log,NA,21,NA,21,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0287,GSM8K,287,Grade School Math,,128,128,98,226,0,0,0,98,127,2787,138,138,8591,8729,8729,710.145,14.7829,True,4,394,0,2.54549031031492,0.29161304964084317,0.02004323078988126,22.219584918738935,4.2498416398713825,4.2393148751357215,0.0589887459807074,0.08654397394136808,45.89859565916399,45.85211834961998,45.89859565916399,33.67578125,1002.79296875,1002.79296875,25,25,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0287/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0287/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0287/runner.log,NA,90,NA,90,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0288,GSM8K,288,Grade School Math,,128,128,109,237,0,0,0,109,127,1930,139,139,8555,8694,8694,784.173,14.8451,True,4,362,0,3.1868168339137726,0.3665535810804891,0.02509304593632892,27.706185554046343,4.22260533841754,4.2420625,0.0918789323164919,0.05998579545454545,45.90998093422307,45.89724715909091,45.90998093422307,33.5703125,1002.55859375,1002.55859375,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0288/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0288/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0288/runner.log,NA,8,NA,8,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0289,GSM8K,289,Grade School Math,,128,128,122,250,0,0,0,122,127,2274,139,139,8518,8657,8657,877.698,14.9096,True,4,523,0,2.4982478526167355,0.28858124669247265,0.019671242933990044,21.62733166010308,4.270123275068998,4.250888185654008,0.017529898804047837,0.04723206751054854,45.937,45.92254219409283,45.937,33.04296875,1002.26171875,1002.26171875,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0289/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0289/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0289/runner.log,NA,3,NA,3,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0290,GSM8K,290,Grade School Math,,128,128,129,257,0,0,0,129,127,2909,268,268,8581,8849,8849,481.343,14.8001,True,4,489,0,2.541546351035434,0.28721283207542475,0.02001217599240499,22.490143660312555,4.259165919282511,4.244848739495798,0.042020179372197305,0.06245978391356543,45.966051569506725,45.902,45.966051569506725,33.453125,1002.55859375,1002.55859375,25,25,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0290/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0290/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0290/runner.log,NA,16,NA,16,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0291,GSM8K,291,Grade School Math,,128,128,130,258,0,0,0,130,127,1930,268,268,8559,8827,8827,485.075,14.8382,True,4,402,0,3.2610473812586744,0.3694400567869802,0.025677538435107672,28.785265234370318,4.259548302872062,4.244298507462687,0.027813751087902523,0.09865671641791045,45.956093124456046,45.96168886337543,45.965,33.59375,1002.49609375,1002.49609375,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0291/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0291/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0291/runner.log,NA,390,NA,390,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0292,GSM8K,292,Grade School Math,,128,128,118,246,0,0,0,118,127,1926,137,137,8569,8706,8706,861.314,14.8209,True,4,458,0,2.7504689926004198,0.3159279798530232,0.021657236162208028,23.945583049579252,4.266013384321224,4.2448336079077436,0.040713193116634794,0.038377265238879736,46.00436328871893,45.951,46.00436328871893,33.45703125,1002.5546875,1002.5546875,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0292/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0292/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0292/runner.log,NA,2,NA,2,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0293,GSM8K,293,Grade School Math,,128,128,118,246,0,0,0,118,127,1941,140,140,8546,8686,8686,842.857,14.8608,True,4,422,0,2.772866533570475,0.31923400110182765,0.021833594752523423,24.085118710593147,4.252513944223107,4.2553067173637515,0.022248007968127488,0.049520912547528516,46.00578486055777,45.97174778200254,46.007,33.6015625,1002.56640625,1002.56640625,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0293/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0293/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0293/runner.log,NA,75,NA,75,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0294,GSM8K,294,Grade School Math,,128,128,147,275,0,0,0,147,127,1914,264,264,8565,8829,8829,556.818,14.8278,True,4,430,0,3.284156336887215,0.37197376111532615,0.025859498715647362,28.99581629837722,4.239381818181818,4.236891472868217,0.02883896103896104,0.07687596899224806,46.021,46.014,46.021,33.88671875,1002.73828125,1002.73828125,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0294/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0294/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0294/runner.log,NA,83,NA,83,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0295,GSM8K,295,Grade School Math,,128,128,122,250,0,0,0,122,127,2081,156,156,8606,8762,8762,782.051,14.7571,True,4,421,0,2.279344671661256,0.26013977078991735,0.01794759583985241,19.971618013095927,4.252840283241542,4.244069223573433,0.038069236821400475,0.05764546304957904,46.02243194335169,45.99085594013096,46.028,33.578125,1002.515625,1002.515625,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0295/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0295/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0295/runner.log,NA,3,NA,3,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0296,GSM8K,296,Grade School Math,,128,128,153,281,0,0,0,153,127,3365,281,281,8586,8867,8867,544.484,14.7915,True,4,440,0,3.263541703679356,0.36805477655118485,0.02569717876912879,28.937824286524855,4.244672591206736,4.240267250821468,0.04907296538821328,0.04903066812705367,45.93610944808232,45.85286966046002,45.93610944808232,33.33203125,1002.41796875,1002.41796875,26,26,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0296/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0296/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0296/runner.log,NA,370,NA,370,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0297,GSM8K,297,Grade School Math,,128,128,112,240,0,0,0,112,127,1924,137,137,8570,8707,8707,817.518,14.8191,True,4,438,0,2.84550544508166,0.3268066435146043,0.022405554685682363,24.775815910326017,4.212894736842105,4.239870662460568,0.17734502923976608,0.11782965299684542,45.92254970760234,45.91887066246057,45.923,33.49609375,1002.51953125,1002.51953125,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0297/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0297/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0297/runner.log,NA,3,NA,3,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0298,GSM8K,298,Grade School Math,,128,128,144,272,0,0,0,144,127,1928,284,284,8565,8849,8849,507.042,14.8278,True,4,471,0,2.405608165855116,0.2718508493451368,0.018941796581536344,21.28722665965192,4.263084636614535,4.251439628482972,0.028703771849126036,0.03520433436532508,45.94370377184913,45.93,45.94370377184913,33.79296875,1002.76171875,1002.76171875,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0298/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0298/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0298/runner.log,NA,55,NA,55,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0299,GSM8K,299,Grade School Math,,128,128,142,270,0,0,0,142,127,1869,265,265,8591,8856,8856,535.849,14.7829,True,4,503,0,2.688772337551986,0.30361024588437063,0.021171435728755798,23.811767821360387,4.2036493150684935,4.244308943089431,0.16377534246575343,0.06550638792102206,45.99130684931507,45.987,45.993,33.828125,1002.76171875,1002.76171875,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0299/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0299/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0299/runner.log,NA,500,NA,500,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0300,GSM8K,300,Grade School Math,,128,128,152,280,0,0,0,152,127,2036,284,284,8581,8865,8865,535.211,14.8001,True,4,424,0,2.698791681230748,0.3044322257451493,0.021250328198667307,23.924788254110585,4.253436900958467,4.248709046454768,0.04070207667731629,0.07138386308068459,45.98634185303514,45.95996821515893,45.98634185303514,33.48046875,1002.5703125,1002.5703125,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0300/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0300/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0300/runner.log,NA,31800,NA,31800,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0301,GSM8K,301,Grade School Math,,128,128,122,250,0,0,0,122,127,2887,141,141,8585,8726,8726,865.248,14.7932,True,4,514,0,3.0940454412136122,0.3545777493941797,0.02436256252924104,26.998640520029983,4.252773465703971,4.235272727272727,0.026069494584837545,0.08303030303030304,45.92099097472924,45.852363636363634,45.92099097472924,33.80859375,1002.81640625,1002.81640625,25,25,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0301/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0301/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0301/runner.log,NA,78,NA,78,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0302,GSM8K,302,Grade School Math,,128,128,154,282,0,0,0,154,127,1947,269,269,8539,8808,8808,572.491,14.8729,True,4,488,0,2.991842121895273,0.33967326542861864,0.023557811983427348,26.352145409653566,4.2709723183391,4.247941979522184,0.02447058823529412,0.05294539249146758,45.89490311418685,45.93413310580205,45.93413310580205,33.58203125,1002.484375,1002.484375,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0302/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0302/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0302/runner.log,NA,8,NA,8,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0303,GSM8K,303,Grade School Math,,128,128,105,233,0,0,0,105,127,1947,139,139,8513,8652,8652,755.396,14.9184,True,4,485,0,3.0967062794551152,0.3579179703484877,0.0243835140114576,26.792702729845654,4.2577542997543,4.24327536231884,0.03064619164619165,0.023260869565217394,45.95817199017199,46.39605797101449,46.39605797101449,33.453125,1002.49609375,1002.49609375,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0303/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0303/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0303/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0304,GSM8K,304,Grade School Math,,128,128,148,276,0,0,0,148,127,1999,284,284,8545,8829,8829,521.127,14.8625,True,4,446,0,3.439394649680992,0.38955653524532696,0.0270818476352834,30.366415362033482,4.256987229862475,4.235,0.027029469548133594,0.09325,46.45801375245579,46.312,46.45801375245579,33.30078125,1002.390625,1002.390625,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0304/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0304/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0304/runner.log,NA,1300,NA,1300,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0305,GSM8K,305,Grade School Math,,128,128,124,252,0,0,0,124,127,2234,143,143,8561,8704,8704,867.133,14.8347,True,4,395,0,3.261912062076112,0.3747601174260239,0.025684346945481197,28.39168258831048,4.229477626459144,4.241029726516053,0.11719357976653696,0.05241022592152199,46.27103015564202,46.165,46.27103015564202,33.6015625,1002.6875,1002.6875,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0305/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0305/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0305/runner.log,NA,3200,NA,3200,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0306,GSM8K,306,Grade School Math,,128,128,91,219,0,0,0,91,127,1848,140,140,8546,8686,8686,650,14.8608,True,4,434,0,3.1306076000079988,0.3604199401344691,0.02465045354337007,27.192457613669475,4.239359487590072,4.2374538310412575,0.09482065652522018,0.10098624754420432,46.19964051240993,46.13803536345776,46.202,33.21484375,1002.3984375,1002.3984375,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0306/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0306/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0306/runner.log,4,4,4,4,exact_answer_phrase,gsm8k_numeric_exact,True,,,
GSM8K,gsm8k_0307,GSM8K,307,Grade School Math,,128,128,117,245,0,0,0,117,127,1977,149,149,8561,8710,8710,785.235,14.8347,True,4,471,0,3.459814592637621,0.39722325977469813,0.027242634587697802,30.13498510187368,4.245152603231598,4.2363126550868495,0.09115260323159784,0.0762531017369727,46.1635170556553,46.11844168734491,46.165,33.0546875,1001.9140625,1001.9140625,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0307/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0307/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0307/runner.log,NA,10,NA,10,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0308,GSM8K,308,Grade School Math,,128,128,122,250,0,0,0,122,127,2424,138,138,8578,8716,8716,884.058,14.8053,True,4,484,0,3.354747258683988,0.38489527979394084,0.026415332745543214,29.23997710668964,4.188991354466858,4.243312162162162,0.18347262247838614,0.06892770270270271,46.136,46.04690945945946,46.136,32.88671875,1002.3203125,1002.3203125,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0308/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0308/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0308/runner.log,NA,16,NA,16,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0309,GSM8K,309,Grade School Math,,128,128,120,248,0,0,0,120,127,1932,139,139,8631,8770,8770,863.309,14.7144,True,4,450,0,2.764738343712148,0.31524952607892226,0.021769593257575968,24.246755274355536,4.249847542627884,4.241574750830565,0.03015245737211635,0.04091915836101882,46.07026680040121,46.03180620155039,46.084,32.96484375,1002.3125,1002.3125,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0309/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0309/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0309/runner.log,NA,6,NA,6,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0310,GSM8K,310,Grade School Math,,128,128,128,256,0,0,0,128,127,2377,134,134,8623,8757,8757,955.224,14.7281,True,4,446,0,2.6281696548366584,0.3001221485482081,0.02069424925068235,23.014881667404616,4.232284444444445,4.2404661325564454,0.015093333333333334,0.045667880553532415,46.114,46.03033503277494,46.114,33.21875,1002.44140625,1002.44140625,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0310/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0310/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0310/runner.log,NA,8,NA,8,missing_answer_marker,gsm8k_numeric_exact,False,,,
GSM8K,gsm8k_0311,GSM8K,311,Grade School Math,,128,128,164,292,0,0,0,164,127,2049,264,264,8571,8835,8835,621.212,14.8174,True,4,390,0,2.734215725245486,0.3094754640911699,0.021529257679098315,24.156795932543872,4.251607532210109,4.238212430426716,0.031177403369672944,0.058470315398886835,46.06330525272547,46.03023376623376,46.06330525272547,32.87890625,1002.09765625,1002.09765625,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0311/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0311/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0311/runner.log,NA,2050,NA,2050,missing_answer_marker,gsm8k_numeric_exact,False,,,
