task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_power_w,end_power_w,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,hammer_type,language,split,source_index,original_id,predicted_name,gold_name,predicted_parameters_json,gold_parameters_json,output_parsed,output_parse_error,rejected,function_correct,arguments_correct,parameter_hallucination_count,parameter_missing_count,score_correct
HAMMERBENCH,ST-External_00113,hammerbench-en-single-turn,ST-External,,,128,128,562,690,0,0,0,0,,,562,22,1483,631,631,1493,2124,2124,890.65,14.7354,False,4,115,0,1.081608913828211,0.5092320686573498,0.049164041537645954,2.29733733297112,4.237445990180033,4.284481116584565,0.13229869067103112,0.03534975369458128,0.5606085562900294,0.15145535218034895,38.467419803600656,38.44326108374384,38.485,34.921875,1003.859375,1003.859375,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00113/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00113/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00113/runner.log,ST-External,en,single-turn,113,ST-External,ConvenientLiving.GovernmentServices.queryCityServiceInfo,ConvenientLiving.GovernmentServices.queryCityServiceInfo,"{""city_name"":""Shanghai""}","{""city_name"":""Shanghai""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00114,hammerbench-en-single-turn,ST-External,,,128,128,600,728,0,0,0,0,,,600,23,1486,637,637,1467,2104,2104,941.915,15.6783,False,4,115,0,0.9405308288683668,0.44702035592602984,0.04089264473340725,1.978876863939044,4.233679933665009,4.271142510121457,0.13201492537313433,0.02641133603238867,0.5589089404965225,0.11280658007703782,38.41370646766169,38.42156194331984,38.42156194331984,34.9375,1003.8984375,1003.8984375,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00114/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00114/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00114/runner.log,ST-External,en,single-turn,114,ST-External,,ConvenientLiving.GovernmentServices.queryCityServiceInfo,{},"{""city_name"":""Guangzhou""}",False,no JSON tool call found,False,False,False,0,1,False
HAMMERBENCH,ST-External_00115,hammerbench-en-single-turn,ST-External,,,128,128,617,745,0,0,0,0,,,617,21,1395,636,636,1416,2052,2052,970.126,14.8305,False,4,118,0,0.8769674059517917,0.4273720301909316,0.04176035266437103,1.7995371170130765,4.267342019543975,4.26542,0.05224104234527688,0.055855,0.22293039514477614,0.2382450341,38.47954723127036,38.461695,38.503,34.8671875,1003.68359375,1003.68359375,8,8,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00115/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00115/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00115/runner.log,ST-External,en,single-turn,115,ST-External,ConvenientLiving.GovernmentServices.getServiceRequirements,ConvenientLiving.GovernmentServices.getServiceRequirements,"{""city_name"":""Chongqing""}","{""city_name"":""Chongqing""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00116,hammerbench-en-single-turn,ST-External,,,128,128,438,566,0,0,0,0,,,438,21,1510,506,506,1428,1934,1934,865.613,14.7059,False,4,116,0,1.1258784196706448,0.5821501652898887,0.05361325807955451,2.177448863643027,4.261795529801324,4.253931414055885,0.13299834437086094,0.11118204911092294,0.5668117495107122,0.4729608113920593,38.45422847682119,38.4698416596105,38.485,35.01953125,1003.94140625,1003.94140625,8,8,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00116/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00116/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00116/runner.log,ST-External,en,single-turn,116,ST-External,ConvenientLiving.GovernmentServices.getServiceRequirements,ConvenientLiving.GovernmentServices.getServiceRequirements,"{""city_name"":""Nanjing""}","{""city_name"":""Nanjing""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00117,hammerbench-en-single-turn,ST-External,,,128,128,589,717,0,0,0,0,,,589,56,1440,638,638,3755,4393,4393,923.197,14.9134,False,4,310,0,2.1862664296158543,0.4976704824984872,0.03904047195742597,9.604268425302447,4.24883549432739,4.261411304347826,0.11886628849270664,0.06206260869565218,0.5050433056267714,0.26447430227296786,38.46906888168557,38.46296869565217,38.491,34.95703125,1003.8671875,1003.8671875,12,12,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00117/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00117/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00117/runner.log,ST-External,en,single-turn,117,ST-External,SocialCommunication.InstantMessaging.sendMessage,ConvenientLiving.GovernmentServices.createServiceRequest,"{""receiver_name"":""Tom"",""message_content"":""I've received your message. To request a parking space at the Summer Palace, you can contact the park's management office directly. They will assist you with the parking arrangements.""}","{""city_name"":""Beijing""}",True,,False,False,False,2,1,False
HAMMERBENCH,ST-External_00118,hammerbench-en-single-turn,ST-External,,,128,128,605,733,0,0,0,0,,,605,21,1380,632,632,1400,2032,2032,957.278,15,False,4,115,0,0.9151474110156665,0.4503678203817257,0.04357844814360317,1.8595795391838343,4.265345514950166,4.263035653650255,0.05759468438538207,0.07406791171477081,0.24566122872815976,0.31575414843148736,38.53661129568106,38.58195076400679,38.595,34.74609375,1003.73828125,1003.73828125,8,8,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00118/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00118/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00118/runner.log,ST-External,en,single-turn,118,ST-External,ConvenientLiving.GovernmentServices.createServiceRequest,ConvenientLiving.GovernmentServices.createServiceRequest,"{""city_name"":""Shanghai""}","{""city_name"":""Shanghai""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00119,hammerbench-en-single-turn,ST-External,,,128,128,515,643,0,0,0,0,,,515,28,1448,640,640,1887,2527,2527,804.688,14.8384,False,4,121,0,1.254625030797133,0.49648794253942735,0.04480803681418332,3.170437452824355,4.242424118129614,4.280137303556658,0.12627317473338803,0.040508684863523575,0.5357043619617204,0.1733827332023882,38.62193437243642,38.62765922249793,38.656,34.4140625,1003.36328125,1003.36328125,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00119/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00119/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00119/runner.log,ST-External,en,single-turn,119,ST-External,ConvenientLiving.GovernmentServices.queryTrafficViolations,ConvenientLiving.GovernmentServices.queryTrafficViolations,"{""plate_number"":""YueA12345""}","{""plate_number"":""Guangdong A12345""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00120,hammerbench-en-single-turn,ST-External,,,128,128,518,646,0,0,0,0,,,518,27,1450,639,639,1826,2465,2465,810.642,14.7864,False,4,119,0,1.065548088910856,0.4322710299841201,0.039464744033735406,2.62657603916526,4.268356435643565,4.259743481917578,0.04355445544554455,0.07405046257359126,0.18590594020194098,0.31543597528083694,38.63984158415841,38.626215306980654,38.656,34.28125,1003.3125,1003.3125,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00120/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00120/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00120/runner.log,ST-External,en,single-turn,120,ST-External,ConvenientLiving.GovernmentServices.queryTrafficViolations,ConvenientLiving.GovernmentServices.queryTrafficViolations,"{""plate_number"":""京B66666""}","{""plate_number"":""Beijing B66666""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00121,hammerbench-en-single-turn,ST-External,,,128,128,588,716,0,0,0,0,,,588,36,1509,637,637,2418,3055,3055,923.077,14.8883,False,4,164,0,1.188055337044345,0.38888881736312436,0.03300153714012069,3.629509054670474,4.217253903040263,4.271746268656717,0.1784774034511093,0.04818242122719735,0.7526845263086824,0.20582307809212644,38.644,38.61170812603648,38.662,34.76953125,1003.265625,1003.265625,10,10,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00121/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00121/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00121/runner.log,ST-External,en,single-turn,121,ST-External,ConvenientLiving.GovernmentServices.queryPropertyTaxInfo,ConvenientLiving.GovernmentServices.queryPropertyTaxInfo,"{""property_address"":""No. 30 Linhe West Road, Tianhe District, Guangzhou""}","{""property_address"":""No. 30, Linhe West Road, Tianhe District, Guangzhou""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00122,hammerbench-en-single-turn,ST-External,,,128,128,521,649,0,0,0,0,,,521,32,1391,635,635,2151,2786,2786,820.472,14.8768,False,4,171,0,1.1656605304121663,0.4183993289347331,0.0364268915753802,3.2475302377282955,4.241259414225942,4.285686405337782,0.14463179916317992,0.033758131776480405,0.6134209797972725,0.14467676642406346,38.63339330543933,38.6732693911593,38.687,34.37109375,1003.42578125,1003.42578125,10,10,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00122/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00122/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00122/runner.log,ST-External,en,single-turn,122,ST-External,ConvenientLiving.GovernmentServices.queryPropertyTaxInfo,ConvenientLiving.GovernmentServices.queryPropertyTaxInfo,"{""property_address"":""Science and Technology Park in Nanshan District, Shenzhen""}","{""property_address"":""Science and Technology Park, Nanshan District, Shenzhen""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00123,hammerbench-en-single-turn,ST-External,,,128,128,602,730,0,0,0,0,,,602,21,1469,640,640,1409,2049,2049,940.625,14.9042,False,4,112,0,1.1445571214701977,0.5585930314642253,0.05450272007000941,2.345197541892435,4.251598353909465,4.244486830926083,0.08221975308641977,0.15264401019541207,0.34956536688106493,0.6478954910941732,38.64899753086419,38.61784282073067,38.662,34.8203125,1003.703125,1003.703125,8,8,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00123/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00123/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00123/runner.log,ST-External,en,single-turn,123,ST-External,ConvenientLiving.GovernmentServices.querySocialSecurityInfo,ConvenientLiving.GovernmentServices.querySocialSecurityInfo,"{""user_name"":""EK""}","{""user_name"":""Zhang San""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00124,hammerbench-en-single-turn,ST-External,,,128,128,547,675,0,0,0,0,,,547,21,1457,634,634,1407,2041,2041,862.776,14.9254,False,4,112,0,0.9958710488009538,0.48793289995147177,0.047422430895283516,2.0325728106027467,4.246163166397415,4.247,0.11982471728594507,0.10073526900085397,0.5087953009635636,0.4278226874466268,38.672498384491114,38.68828095644748,38.699,34.609375,1003.37109375,1003.37109375,8,8,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00124/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00124/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00124/runner.log,ST-External,en,single-turn,124,ST-External,ConvenientLiving.GovernmentServices.querySocialSecurityInfo,ConvenientLiving.GovernmentServices.querySocialSecurityInfo,"{""user_name"":""EK""}","{""user_name"":""Li Si""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00125,hammerbench-en-single-turn,ST-External,,,128,128,496,624,0,0,0,0,,,496,30,1442,512,512,2007,2519,2519,968.75,14.9477,False,4,151,0,1.4245199324081446,0.5655100962318954,0.04748399774693815,3.588365709736116,4.2567839607201305,4.271168170631665,0.12630605564648117,0.09401640689089417,0.5376575918177653,0.40155988462954273,38.724929623567924,38.72937899917965,38.766,34.63671875,1003.5,1003.5,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00125/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00125/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00125/runner.log,ST-External,en,single-turn,125,ST-External,ConvenientLiving.GovernmentServices.queryResidentialPermitInfo,ConvenientLiving.GovernmentServices.queryResidentialPermitInfo,"{""applicant_name"":""Friend's Name Mentioned in WeChat""}","{""applicant_name"":""Zhang San""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00126,hammerbench-en-single-turn,ST-External,,,128,128,535,663,0,0,0,0,,,535,40,1488,634,634,2671,3305,3305,843.849,14.9757,False,4,136,0,1.5874978068762642,0.48033216546936885,0.0396874451719066,5.246680251726054,4.254246923707957,4.236301020408163,0.09323625922887613,0.1545484693877551,0.39665006900248395,0.6547138385698668,38.73722477440525,38.69473044217687,38.741,35.09765625,1003.4296875,1003.4296875,10,10,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00126/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00126/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00126/runner.log,ST-External,en,single-turn,126,ST-External,ConvenientLiving.GovernmentServices.queryResidentialPermitInfo,ConvenientLiving.GovernmentServices.queryResidentialPermitInfo,"{""applicant_name"":""440582199507102346""}","{""applicant_name"":""Li Si""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00127,hammerbench-en-single-turn,ST-External,,,128,128,416,544,0,0,0,0,,,416,28,1479,510,510,1864,2374,2374,815.686,15.0215,False,4,147,0,1.0938321388303618,0.4607549026244152,0.03906543352965578,2.5967574975832792,4.227173124484748,4.274574433656958,0.16111871393239902,0.06024514563106796,0.6810766973865835,0.2575223592665033,38.761478977741135,38.77613106796117,38.808,34.53125,1003.16015625,1003.16015625,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00127/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00127/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00127/runner.log,ST-External,en,single-turn,127,ST-External,ConvenientLiving.GovernmentServices.queryBusinessLicenseInfo,ConvenientLiving.GovernmentServices.queryBusinessLicenseInfo,"{""enterprise_name"":""Guangming Technology Co., Ltd.""}","{""enterprise_name"":""Guangming Technology Co., Ltd.""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00128,hammerbench-en-single-turn,ST-External,,,128,128,672,800,0,0,0,0,,,672,23,1452,762,762,1528,2290,2290,881.89,15.0524,False,4,133,0,1.0442563539856045,0.4560071414784299,0.04540245017328715,2.3913470506270342,4.256110662358643,4.253151980598221,0.10603231017770598,0.08975424413904608,0.4512852459018533,0.3817384412270801,38.78278352180937,38.77796119644301,38.802,34.625,1003.4296875,1003.4296875,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00128/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00128/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00128/runner.log,ST-External,en,single-turn,128,ST-External,ConvenientLiving.GovernmentServices.queryBusinessLicenseInfo,ConvenientLiving.GovernmentServices.queryBusinessLicenseInfo,"{""enterprise_name"":""Blue Ocean Group""}","{""enterprise_name"":""Blue Ocean Group""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00129,hammerbench-en-single-turn,ST-External,,,128,128,489,617,0,0,0,0,,,489,36,1393,509,509,2392,2901,2901,960.707,15.0502,False,4,168,0,1.400495064047226,0.4827628624774995,0.0389026406679785,4.0628361808010025,4.269443902439025,4.2817905460472705,0.05548292682926829,0.029375713121434388,0.23688124364069008,0.1257806507267545,38.751278048780485,38.729518337408315,38.784,34.93359375,1003.40234375,1003.40234375,10,10,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00129/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00129/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00129/runner.log,ST-External,en,single-turn,129,ST-External,ConvenientLiving.GovernmentServices.queryTaxDeclarationStatus,ConvenientLiving.GovernmentServices.queryTaxDeclarationStatus,"{""tax_type"":""corporate income tax"",""tax_period"":""first quarter of 2023""}","{""tax_type"":""Corporate income tax"",""tax_period"":""1Q23""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00130,hammerbench-en-single-turn,ST-External,,,128,128,608,736,0,0,0,0,,,608,36,1386,635,635,2401,3036,3036,957.48,14.9938,False,4,140,0,1.5326765566269227,0.5048341754370628,0.0425743487951923,4.653206025919338,4.266599520383693,4.286176703645008,0.08570503597122303,0.030005546751188588,0.36566906536928734,0.1286090754650757,38.709834532374096,38.693392234548334,38.723,34.79296875,1003.73828125,1003.73828125,10,10,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00130/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00130/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00130/runner.log,ST-External,en,single-turn,130,ST-External,ConvenientLiving.GovernmentServices.queryTaxDeclarationStatus,ConvenientLiving.GovernmentServices.queryTaxDeclarationStatus,"{""tax_type"":""VAT"",""tax_period"":""2023-02-14""}","{""tax_type"":""Value Added Tax"",""tax_period"":""Feb-23""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00131,hammerbench-en-single-turn,ST-External,,,128,128,543,671,0,0,0,0,,,543,55,1446,633,633,3623,4256,4256,857.82,15.1808,False,4,215,0,2.546042884638725,0.5982243619921815,0.04629168881161318,10.835958517022414,4.245884897959184,4.2544790996784565,0.12096489795918366,0.11101688102893892,0.5136030334280716,0.47231900004911037,38.739743673469384,38.78045980707395,38.78045980707395,34.46875,1003.46484375,1003.46484375,12,12,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00131/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00131/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00131/runner.log,ST-External,en,single-turn,131,ST-External,SocialCommunication.Community.shareCommunityPost,ConvenientLiving.GovernmentServices.queryVehicleRegistrationInfo,"{""community_name"":""QQ"",""title"":""Xiao Li's Inquiry About Rare License Plate Number LBV3Y1103KSD19129"",""medium"":""QQ"",""user_name"":""EK""}","{""vehicle_vin"":""LBV3Y1103KSD19129""}",True,,False,False,False,4,1,False
HAMMERBENCH,ST-External_00132,hammerbench-en-single-turn,ST-External,,,128,128,509,637,0,0,0,0,,,509,35,1392,508,508,2336,2844,2844,1001.97,14.9829,False,4,134,0,1.3424308098007256,0.4720220850213522,0.038355165994306446,3.8178732230732635,4.26037448896157,4.2854539473684214,0.0639795584627964,0.036580592105263154,0.2725768786899231,0.1567644428345741,38.88117988552739,38.88192763157895,38.918,34.79296875,1003.51171875,1003.51171875,10,10,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00132/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00132/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00132/runner.log,ST-External,en,single-turn,132,ST-External,ConvenientLiving.GovernmentServices.queryVehicleRegistrationInfo,ConvenientLiving.GovernmentServices.queryVehicleRegistrationInfo,"{""vehicle_vin"":""4JGDA5HB8FA456321""}","{""vehicle_vin"":""4JGDA5HB8FA456321""}",True,,False,True,True,0,0,True
HAMMERBENCH,ST-External_00133,hammerbench-en-single-turn,ST-External,,,128,128,582,710,0,0,0,0,,,582,21,1432,635,635,1407,2042,2042,916.535,14.9254,False,4,108,0,0.9227847318119844,0.4519024151870639,0.04394213008628497,1.884326422360072,4.230367346938776,4.246940425531915,0.13087755102040816,0.13571063829787233,0.5536601182840483,0.5763549959619737,38.895326530612245,38.88064255319149,38.93,34.67578125,1003.65625,1003.65625,8,8,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00133/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00133/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00133/runner.log,ST-External,en,single-turn,133,ST-External,ConvenientLiving.GovernmentServices.queryEstateOwnershipInfo,ConvenientLiving.GovernmentServices.queryEstateOwnershipInfo,"{""name"":""EK""}","{""name"":""Zhang San""}",True,,False,True,False,0,0,False
HAMMERBENCH,ST-External_00134,hammerbench-en-single-turn,ST-External,,,128,128,592,720,0,0,0,0,,,592,27,1377,634,634,1805,2439,2439,933.754,14.9584,False,4,125,0,0.9623032399278886,0.3945482738531728,0.03564086073806995,2.3470576021841203,4.266642405063291,4.262051162790698,0.05121360759493671,0.05627906976744186,0.21851014988082842,0.2398642747431044,38.927677215189874,38.95358449612403,38.968,34.62109375,1003.25390625,1003.25390625,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00134/telemetry.csv,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00134/generated_text.txt,/home/lyyyy/pace/results/oneplus/hammerbench-en-single-turn_qwen2.5-3b_w4a16-block16_balanced/hammerbench/ST-External_00134/runner.log,ST-External,en,single-turn,134,ST-External,NewsMagazines.NewspapersMagazines.downloadMagazine,ConvenientLiving.GovernmentServices.queryEstateOwnershipInfo,"{""name"":""ID Number Inquiry"",""issue"":""1""}","{""name"":""Zhang Wei""}",True,,False,False,False,1,0,False
